# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_CSS2_box-display_display-change-001_xht | self-fail | 3.22% | 4.10% |
| css_CSS2_box-display_display-none-001_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_box-display_display-none-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_box-display_display-none-003_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_box-display_inline-block-after-block-in-inline-with-intervening-float_html | POLLUTED | 0.33% | 1.71% |
| css_CSS2_box-display_inline-text-after-block-in-inline-margin_html | self-pass | 0.17% | 0.75% |
| css_CSS2_box-display_inline-text-after-block-in-inline-with-intervening-float_html | POLLUTED | 0.00% | 1.21% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-begin-001_xht | self-fail | 14.48% | 13.64% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-begin-002_xht | self-fail | 14.98% | 14.19% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-begin-003_xht | self-fail | 14.84% | 14.05% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-end-001_xht | self-fail | 10.27% | 13.15% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-end-002_xht | self-fail | 10.18% | 13.07% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-end-003_xht | self-fail | 9.85% | 12.74% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-middle-001_xht | self-fail | 12.88% | 13.79% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-middle-002_xht | self-fail | 12.74% | 13.55% |
| css_CSS2_box-display_insert-block-in-blocks-n-inlines-middle-003_xht | self-fail | 11.92% | 12.75% |
| css_CSS2_box-display_insert-block-in-inlines-beginning-001_xht | self-fail | 9.34% | 21.59% |
| css_CSS2_box-display_insert-block-in-inlines-end-001_xht | self-fail | 9.34% | 19.13% |
| css_CSS2_box-display_insert-block-in-inlines-middle-001_xht | self-fail | 9.51% | 24.88% |
| css_CSS2_box-display_insert-inline-in-blocks-beginning-001_xht | self-fail | 17.98% | 29.53% |
| css_CSS2_box-display_insert-inline-in-blocks-end-001_xht | self-fail | 18.82% | 31.66% |
| css_CSS2_box-display_insert-inline-in-blocks-middle-001_xht | self-fail | 16.07% | 16.70% |
| css_CSS2_box-display_insert-inline-in-blocks-middle-002_xht | self-fail | 15.12% | 16.70% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-begin-001_xht | self-fail | 35.93% | 32.81% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-begin-002_xht | self-fail | 35.93% | 32.29% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-begin-003_xht | self-fail | 35.93% | 33.38% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-end-001_xht | self-fail | 34.66% | 32.18% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-end-002_xht | self-fail | 34.50% | 32.06% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-end-003_xht | self-fail | 34.50% | 32.06% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-middle-001_xht | self-fail | 35.95% | 35.13% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-middle-002_xht | self-fail | 35.95% | 34.31% |
| css_CSS2_box-display_insert-inline-in-blocks-n-inlines-middle-003_xht | self-fail | 36.36% | 36.19% |
| css_CSS2_box-display_multiple-block-in-inlines-margins-collapse_html | self-pass | 0.00% | 0.81% |
| css_CSS2_box-display_nested-spans-with-block-in-inline-margin_html | self-pass | 0.00% | 0.73% |
| css_CSS2_box-display_root-box-002_xht | self-fail | 7.10% | 7.75% |
| css_CSS2_box-display_root-box-003_xht | self-pass | 0.00% | 0.00% |
| css_CSS2_box-display_root-canvas-001_xht | self-fail | 5.33% | 6.91% |
| css_CSS2_box-display_three-block-in-inlines-cascading-margins_html | self-fail | 1.35% | 2.31% |
| css_CSS2_box-display_two-block-in-inlines-with-text-between_html | self-fail | 0.67% | 0.92% |
| css_CSS2_box_ltr-basic_xht | self-fail | 1.46% | 0.90% |
| css_CSS2_box_ltr-ib_xht | self-fail | 1.39% | 0.27% |
| css_CSS2_box_ltr-span-only-ib_xht | self-fail | 1.39% | 0.28% |
| css_CSS2_box_ltr-span-only_xht | self-fail | 1.46% | 0.92% |
| css_CSS2_box_rtl-basic_xht | self-fail | 1.46% | 0.92% |
| css_CSS2_box_rtl-ib_xht | self-fail | 1.39% | 0.28% |
| css_CSS2_box_rtl-span-only-ib_xht | self-fail | 1.39% | 0.27% |
| css_CSS2_box_rtl-span-only_xht | self-fail | 1.46% | 0.90% |
| css_CSS2_cascade-import_cascade-import-dynamic-001_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_cascade-import_cascade-import-dynamic-002_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_cascade-import_cascade-import-dynamic-003_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_cascade-import_cascade-import-dynamic-004_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_cascade-import_cascade-import-dynamic-005_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_cascade-import_cascade-import-dynamic-006_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_cascade-import_cascade-import-dynamic-control_xht | self-pass | 0.22% | 0.37% |
| css_CSS2_cascade_at-import-002_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_at-import-003_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_at-import-004_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_cascade_at-import-005_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_at-import-006_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_at-import-007_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_at-import-009_xht | self-pass | 0.21% | 0.37% |
| css_CSS2_cascade_at-import-010_xht | self-pass | 0.21% | 0.37% |
| css_CSS2_cascade_at-import-011_xht | self-pass | 0.22% | 0.37% |
| css_CSS2_cascade_cascade-005_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_cascade-007_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_cascade-009_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_cascade-009a_xht | self-pass | 0.01% | 0.74% |
| css_CSS2_cascade_cascade-009b_xht | POLLUTED | 0.10% | 1.12% |
| css_CSS2_cascade_cascade-012_xht | self-pass | 0.22% | 0.37% |
| css_CSS2_cascade_html-attribute-009_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_html-attribute-028_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_html-precedence-001_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_html-precedence-004_xht | self-fail | 2.82% | 4.33% |
| css_CSS2_cascade_inherit-computed-001_html | POLLUTED | 0.00% | 1.64% |
| css_CSS2_cascade_inherit-computed-002_html | POLLUTED | 0.00% | 1.48% |
| css_CSS2_cascade_sort-by-order-001_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_cascade_specificity-001_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_specificity-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_specificity-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_specificity-004_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_specificity-005_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_specificity-006_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_specificity-007_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_cascade_specificity-008_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_cascade_specificity-011_xht | self-pass | 0.09% | 0.32% |
| css_CSS2_cascade_specificity-013_xht | POLLUTED | 0.00% | 1.83% |
| css_CSS2_colors_color-129_xht | self-pass | 0.00% | 0.86% |
| css_CSS2_colors_color-174_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_colors_color-175_xht | self-pass | 0.00% | 0.35% |
| css_CSS2_colors_color-176_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_colors_color-177_xht | self-pass | 0.00% | 0.35% |
| css_CSS2_colors_color-applies-to-001_xht | self-pass | 0.11% | 0.92% |
| css_CSS2_colors_color-applies-to-002_xht | self-pass | 0.11% | 0.92% |
| css_CSS2_colors_color-applies-to-003_xht | self-pass | 0.11% | 0.92% |
| css_CSS2_colors_color-applies-to-004_xht | self-pass | 0.11% | 0.92% |
| css_CSS2_colors_color-applies-to-005_xht | self-pass | 0.11% | 0.73% |
| css_CSS2_colors_color-applies-to-006_xht | self-pass | 0.11% | 0.73% |
| css_CSS2_colors_color-applies-to-007_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_colors_color-applies-to-008_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_colors_color-applies-to-009_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_colors_color-applies-to-012_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_colors_color-applies-to-013_xht | self-pass | 0.11% | 0.92% |
| css_CSS2_colors_color-applies-to-014_xht | self-pass | 0.33% | 0.87% |
| css_CSS2_colors_color-applies-to-015_xht | self-pass | 0.16% | 0.84% |
| css_CSS2_colors_colors-007_xht | POLLUTED | 0.48% | 1.71% |
| css_CSS2_css-e-notation-test-1_html | POLLUTED | 0.00% | 7.00% |
| css_CSS2_css-e-notation-test-2_html | POLLUTED | 0.00% | 10.12% |
| css_CSS2_css1_c11-import-000_xht | self-fail | 0.64% | 1.53% |
| css_CSS2_css1_c12-grouping-000_xht | POLLUTED | 0.00% | 1.38% |
| css_CSS2_css1_c13-inheritance-000_xht | POLLUTED | 0.00% | 1.68% |
| css_CSS2_css1_c14-classes-000_xht | POLLUTED | 0.00% | 2.74% |
| css_CSS2_css1_c15-ids-000_xht | POLLUTED | 0.00% | 1.38% |
| css_CSS2_css1_c15-ids-001_xht | POLLUTED | 0.00% | 1.34% |
| css_CSS2_css1_c16-descendant-000_xht | self-fail | 0.75% | 1.36% |
| css_CSS2_css1_c16-descendant-001_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_css1_c16-descendant-002_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_css1_c17-comments-000_xht | POLLUTED | 0.00% | 2.77% |
| css_CSS2_css1_c17-comments-001_xht | self-pass | 0.00% | 0.91% |
| css_CSS2_css1_c25-pseudo-elmnt-000_xht | self-fail | 4.13% | 3.95% |
| css_CSS2_css1_c31-important-000_xht | POLLUTED | 0.00% | 1.38% |
| css_CSS2_css1_c32-cascading-000_xht | self-fail | 0.67% | 4.49% |
| css_CSS2_css1_c412-blockw-000_xht | self-fail | 1.83% | 2.85% |
| css_CSS2_css1_c412-hz-box-000_xht | POLLUTED | 0.00% | 1.09% |
| css_CSS2_css1_c414-flt-fit-000_xht | POLLUTED | 0.12% | 1.95% |
| css_CSS2_css1_c414-flt-fit-001_xht | self-fail | 5.71% | 8.06% |
| css_CSS2_css1_c414-flt-fit-002_xht | self-fail | 1.51% | 9.49% |
| css_CSS2_css1_c414-flt-fit-003_xht | self-fail | 3.69% | 9.98% |
| css_CSS2_css1_c414-flt-fit-004_xht | self-fail | 2.00% | 13.41% |
| css_CSS2_css1_c414-flt-fit-005_xht | self-fail | 1.90% | 2.91% |
| css_CSS2_css1_c414-flt-fit-006_xht | self-fail | 1.42% | 2.54% |
| css_CSS2_css1_c414-flt-wrap-001_xht | POLLUTED | 0.00% | 1.32% |
| css_CSS2_css1_c42-ibx-ht-000_xht | self-fail | 3.73% | 3.53% |
| css_CSS2_css1_c42-ibx-pad-000_xht | self-fail | 3.42% | 6.53% |
| css_CSS2_css1_c43-rpl-bbx-002_xht | POLLUTED | 0.01% | 2.24% |
| css_CSS2_css1_c43-rpl-ibx-000_xht | self-fail | 1.76% | 4.42% |
| css_CSS2_css1_c44-ln-box-000_xht | self-fail | 1.69% | 2.76% |
| css_CSS2_css1_c44-ln-box-001_xht | self-fail | 3.68% | 4.71% |
| css_CSS2_css1_c44-ln-box-002_xht | self-fail | 5.59% | 6.73% |
| css_CSS2_css1_c44-ln-box-003_xht | self-fail | 5.48% | 6.62% |
| css_CSS2_css1_c45-bg-canvas-000_xht | self-fail | 8.46% | 89.46% |
| css_CSS2_css1_c526-font-sz-001_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_css1_c526-font-sz-002_xht | POLLUTED | 0.28% | 1.24% |
| css_CSS2_css1_c526-font-sz-003_xht | self-fail | 0.75% | 1.62% |
| css_CSS2_css1_c531-color-000_xht | self-pass | 0.00% | 0.76% |
| css_CSS2_css1_c532-bgcolor-000_xht | self-fail | 0.69% | 3.95% |
| css_CSS2_css1_c532-bgcolor-001_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_css1_c533-bgimage-000_xht | self-fail | 0.69% | 2.33% |
| css_CSS2_css1_c533-bgimage-001_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_css1_c534-bgre-000_xht | self-fail | 1.23% | 1.90% |
| css_CSS2_css1_c534-bgre-001_xht | self-fail | 6.10% | 6.78% |
| css_CSS2_css1_c534-bgreps-000_xht | self-fail | 0.77% | 1.45% |
| css_CSS2_css1_c534-bgreps-001_xht | self-fail | 4.13% | 4.81% |
| css_CSS2_css1_c534-bgreps-002_xht | self-fail | 2.88% | 3.56% |
| css_CSS2_css1_c534-bgreps-003_xht | self-fail | 2.04% | 2.71% |
| css_CSS2_css1_c534-bgreps-004_xht | self-fail | 1.68% | 2.35% |
| css_CSS2_css1_c534-bgreps-005_xht | self-fail | 1.64% | 2.32% |
| css_CSS2_css1_c536-bgpos-000_xht | POLLUTED | 0.14% | 1.24% |
| css_CSS2_css1_c536-bgpos-001_xht | self-pass | 0.09% | 0.61% |
| css_CSS2_css1_c541-word-sp-000_xht | self-fail | 7.88% | 20.72% |
| css_CSS2_css1_c541-word-sp-001_xht | self-fail | 0.52% | 8.42% |
| css_CSS2_css1_c542-letter-sp-000_xht | self-fail | 22.12% | 16.97% |
| css_CSS2_css1_c542-letter-sp-001_xht | self-fail | 8.81% | 10.84% |
| css_CSS2_css1_c544-valgn-001_xht | self-fail | 2.33% | 3.19% |
| css_CSS2_css1_c545-txttrans-000_xht | self-fail | 11.13% | 11.94% |
| css_CSS2_css1_c547-indent-000_xht | self-fail | 1.44% | 1.82% |
| css_CSS2_css1_c547-indent-001_xht | self-fail | 2.53% | 7.69% |
| css_CSS2_css1_c548-leadin-000_xht | self-fail | 1.75% | 3.29% |
| css_CSS2_css1_c548-ln-ht-000_xht | self-fail | 5.59% | 7.08% |
| css_CSS2_css1_c548-ln-ht-001_xht | self-fail | 7.92% | 6.47% |
| css_CSS2_css1_c548-ln-ht-002_xht | self-fail | 5.80% | 7.13% |
| css_CSS2_css1_c548-ln-ht-003_xht | self-fail | 3.06% | 3.46% |
| css_CSS2_css1_c548-ln-ht-004_xht | self-fail | 3.80% | 4.20% |
| css_CSS2_css1_c5501-imrgn-t-000_xht | self-fail | 5.81% | 6.62% |
| css_CSS2_css1_c5501-mrgn-t-000_xht | self-fail | 26.49% | 41.38% |
| css_CSS2_css1_c5502-imrgn-r-000_xht | POLLUTED | 0.33% | 1.16% |
| css_CSS2_css1_c5502-imrgn-r-001_xht | self-fail | 0.66% | 1.45% |
| css_CSS2_css1_c5502-imrgn-r-002_xht | POLLUTED | 0.42% | 1.20% |
| css_CSS2_css1_c5502-imrgn-r-003_xht | self-fail | 1.72% | 1.08% |
| css_CSS2_css1_c5502-imrgn-r-004_xht | self-pass | 0.38% | 0.92% |
| css_CSS2_css1_c5502-imrgn-r-005_xht | self-fail | 0.82% | 2.68% |
| css_CSS2_css1_c5502-imrgn-r-006_xht | self-pass | 0.38% | 0.93% |
| css_CSS2_css1_c5502-mrgn-r-000_xht | self-fail | 1.68% | 0.98% |
| css_CSS2_css1_c5502-mrgn-r-001_xht | self-fail | 2.42% | 4.41% |
| css_CSS2_css1_c5502-mrgn-r-003_xht | POLLUTED | 0.00% | 1.16% |
| css_CSS2_css1_c5503-imrgn-b-000_xht | self-fail | 5.75% | 6.45% |
| css_CSS2_css1_c5503-mrgn-b-000_xht | self-fail | 29.23% | 44.63% |
| css_CSS2_css1_c5504-imrgn-l-000_xht | POLLUTED | 0.33% | 1.16% |
| css_CSS2_css1_c5504-imrgn-l-001_xht | self-pass | 0.00% | 0.87% |
| css_CSS2_css1_c5504-imrgn-l-002_xht | self-pass | 0.14% | 0.86% |
| css_CSS2_css1_c5504-imrgn-l-003_xht | self-fail | 1.63% | 0.98% |
| css_CSS2_css1_c5504-imrgn-l-004_xht | POLLUTED | 0.42% | 1.30% |
| css_CSS2_css1_c5504-imrgn-l-005_xht | self-fail | 1.18% | 2.26% |
| css_CSS2_css1_c5504-imrgn-l-006_xht | self-pass | 0.36% | 0.91% |
| css_CSS2_css1_c5504-mrgn-l-000_xht | self-fail | 1.68% | 0.98% |
| css_CSS2_css1_c5504-mrgn-l-001_xht | self-fail | 2.42% | 4.43% |
| css_CSS2_css1_c5504-mrgn-l-003_xht | POLLUTED | 0.00% | 1.16% |
| css_CSS2_css1_c5505-imrgn-000_xht | POLLUTED | 0.36% | 1.66% |
| css_CSS2_css1_c5505-mrgn-000_xht | self-fail | 2.07% | 1.46% |
| css_CSS2_css1_c5505-mrgn-001_xht | self-fail | 10.58% | 11.92% |
| css_CSS2_css1_c5505-mrgn-003_xht | self-fail | 1.33% | 2.23% |
| css_CSS2_css1_c5506-ipadn-t-000_xht | POLLUTED | 0.17% | 1.05% |
| css_CSS2_css1_c5506-ipadn-t-001_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_css1_c5506-ipadn-t-002_xht | self-fail | 0.50% | 1.22% |
| css_CSS2_css1_c5506-padn-t-000_xht | self-fail | 6.25% | 7.89% |
| css_CSS2_css1_c5507-ipadn-r-000_xht | POLLUTED | 0.33% | 1.16% |
| css_CSS2_css1_c5507-ipadn-r-001_xht | self-fail | 0.66% | 1.45% |
| css_CSS2_css1_c5507-ipadn-r-002_xht | POLLUTED | 0.42% | 1.20% |
| css_CSS2_css1_c5507-ipadn-r-003_xht | self-fail | 1.72% | 1.16% |
| css_CSS2_css1_c5507-ipadn-r-004_xht | self-pass | 0.32% | 0.84% |
| css_CSS2_css1_c5507-padn-r-000_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_css1_c5507-padn-r-001_xht | self-fail | 2.33% | 4.37% |
| css_CSS2_css1_c5507-padn-r-002_xht | self-pass | 0.39% | 0.91% |
| css_CSS2_css1_c5507-padn-r-003_xht | POLLUTED | 0.44% | 1.42% |
| css_CSS2_css1_c5508-ipadn-b-000_xht | self-fail | 0.67% | 1.53% |
| css_CSS2_css1_c5508-ipadn-b-001_xht | POLLUTED | 0.33% | 1.20% |
| css_CSS2_css1_c5508-ipadn-b-002_xht | POLLUTED | 0.17% | 1.04% |
| css_CSS2_css1_c5508-ipadn-b-003_xht | self-fail | 5.83% | 7.90% |
| css_CSS2_css1_c5509-ipadn-l-000_xht | POLLUTED | 0.33% | 1.16% |
| css_CSS2_css1_c5509-ipadn-l-001_xht | self-fail | 0.75% | 1.54% |
| css_CSS2_css1_c5509-ipadn-l-002_xht | self-pass | 0.09% | 0.81% |
| css_CSS2_css1_c5509-ipadn-l-003_xht | self-fail | 1.72% | 1.06% |
| css_CSS2_css1_c5509-ipadn-l-004_xht | self-pass | 0.41% | 0.92% |
| css_CSS2_css1_c5509-padn-l-000_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_css1_c5509-padn-l-001_xht | self-fail | 2.33% | 4.37% |
| css_CSS2_css1_c5509-padn-l-002_xht | self-pass | 0.36% | 0.58% |
| css_CSS2_css1_c5509-padn-l-003_xht | self-fail | 1.84% | 1.37% |
| css_CSS2_css1_c5510-ipadn-000_xht | self-fail | 1.97% | 2.25% |
| css_CSS2_css1_c5510-padn-000_xht | POLLUTED | 0.21% | 1.24% |
| css_CSS2_css1_c5510-padn-001_xht | self-fail | 5.67% | 8.04% |
| css_CSS2_css1_c5510-padn-002_xht | self-fail | 3.43% | 3.85% |
| css_CSS2_css1_c5511-brdr-tw-001_xht | self-fail | 2.98% | 3.39% |
| css_CSS2_css1_c5511-brdr-tw-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_css1_c5511-brdr-tw-003_xht | POLLUTED | 0.00% | 1.01% |
| css_CSS2_css1_c5511-ibrdr-tw-000_xht | POLLUTED | 0.00% | 1.20% |
| css_CSS2_css1_c5512-brdr-rw-001_xht | self-fail | 0.60% | 1.49% |
| css_CSS2_css1_c5512-brdr-rw-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_css1_c5512-brdr-rw-003_xht | POLLUTED | 0.00% | 1.51% |
| css_CSS2_css1_c5512-ibrdr-rw-000_xht | POLLUTED | 0.00% | 1.33% |
| css_CSS2_css1_c5513-brdr-bw-001_xht | self-fail | 4.88% | 5.36% |
| css_CSS2_css1_c5513-brdr-bw-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_css1_c5513-brdr-bw-003_xht | POLLUTED | 0.00% | 1.14% |
| css_CSS2_css1_c5513-ibrdr-bw-000_xht | POLLUTED | 0.00% | 1.33% |
| css_CSS2_css1_c5514-brdr-lw-001_xht | self-fail | 0.55% | 1.47% |
| css_CSS2_css1_c5514-brdr-lw-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_css1_c5514-brdr-lw-003_xht | POLLUTED | 0.00% | 1.49% |
| css_CSS2_css1_c5514-ibrdr-lw-000_xht | POLLUTED | 0.00% | 1.31% |
| css_CSS2_css1_c5515-brdr-w-001_xht | self-fail | 5.42% | 5.53% |
| css_CSS2_css1_c5515-brdr-w-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_css1_c5515-ibrdr-000_xht | POLLUTED | 0.00% | 1.07% |
| css_CSS2_css1_c5516-brdr-c-000_xht | POLLUTED | 0.00% | 9.64% |
| css_CSS2_css1_c5516-ibrdr-c-000_xht | POLLUTED | 0.00% | 13.93% |
| css_CSS2_css1_c5522-brdr-001_xht | self-fail | 0.71% | 1.23% |
| css_CSS2_css1_c5525-fltblck-000_xht | self-fail | 11.59% | 11.90% |
| css_CSS2_css1_c5525-fltinln-000_xht | self-fail | 0.75% | 2.50% |
| css_CSS2_css1_c5525-fltmrgn-000_xht | self-fail | 6.93% | 9.11% |
| css_CSS2_css1_c5525-fltmult-000_xht | self-fail | 8.00% | 14.01% |
| css_CSS2_css1_c5525-fltwidth-001_xht | POLLUTED | 0.14% | 1.40% |
| css_CSS2_css1_c5525-fltwidth-003_xht | self-fail | 0.59% | 0.73% |
| css_CSS2_css1_c5526-fltclr-000_xht | self-fail | 4.22% | 5.60% |
| css_CSS2_css1_c561-list-displ-000_xht | self-fail | 1.04% | 2.73% |
| css_CSS2_css1_c562-white-sp-000_xht | self-fail | 2.82% | 3.42% |
| css_CSS2_css1_c563-list-type-000_xht | POLLUTED | 0.21% | 1.90% |
| css_CSS2_css1_c61-ex-len-000_xht | POLLUTED | 0.43% | 1.23% |
| css_CSS2_css1_c61-rel-len-000_xht | self-pass | 0.19% | 0.93% |
| css_CSS2_css1_c62-percent-000_xht | self-fail | 1.33% | 3.25% |
| css_CSS2_css1_c64-uri-000_xht | self-fail | 6.52% | 8.67% |
| css_CSS2_css1_c71-fwd-parsing-000_xht | self-fail | 1.28% | 4.16% |
| css_CSS2_css1_c71-fwd-parsing-001_xht | POLLUTED | 0.00% | 5.35% |
| css_CSS2_css1_c71-fwd-parsing-002_xht | self-fail | 1.05% | 7.40% |
| css_CSS2_css1_c71-fwd-parsing-003_xht | POLLUTED | 0.33% | 3.19% |
| css_CSS2_css1_c71-fwd-parsing-004_xht | self-pass | 0.00% | 0.93% |
| css_CSS2_css21-errata_s-11-1-1b-001_html | self-pass | 0.10% | 0.69% |
| css_CSS2_css21-errata_s-11-1-1b-002_html | self-pass | 0.17% | 0.75% |
| css_CSS2_css21-errata_s-11-1-1b-003_html | self-pass | 0.00% | 0.76% |
| css_CSS2_css21-errata_s-11-1-1b-004_html | self-pass | 0.00% | 0.76% |
| css_CSS2_css21-errata_s-11-1-1b-005_html | self-fail | 2.31% | 2.19% |
| css_CSS2_css21-errata_s-11-1-1b-006_html | self-fail | 0.73% | 0.59% |
| css_CSS2_css21-errata_s-11-1-1b-007_html | self-pass | 0.19% | 0.81% |
| css_CSS2_css21-errata_s-11-1-1b-008_html | self-pass | 0.10% | 0.69% |
| css_CSS2_css21-errata_s-11-1-1b-009_html | self-pass | 0.23% | 0.86% |
| css_CSS2_csswg-issues_submitted_css2_1_abspos-non-replaced-width-margin-000_xht | self-fail | 13.64% | 13.64% |
| css_CSS2_csswg-issues_submitted_css2_1_abspos-replaced-width-margin-000_xht | self-fail | 23.85% | 23.85% |
| css_CSS2_csswg-issues_submitted_css2_1_anonymous-boxes-001_xht | self-pass | 0.00% | 0.71% |
| css_CSS2_floats-clear_adjacent-floats-001_xht | POLLUTED | 0.00% | 3.06% |
| css_CSS2_floats-clear_adjoining-float-before-clearance_html | self-fail | 9.38% | 10.18% |
| css_CSS2_floats-clear_adjoining-float-nested-forced-clearance-002_html | self-pass | 0.21% | 0.84% |
| css_CSS2_floats-clear_adjoining-float-nested-forced-clearance-003_html | self-fail | 2.34% | 3.17% |
| css_CSS2_floats-clear_adjoining-float-nested-forced-clearance-004_html | self-pass | 0.00% | 0.67% |
| css_CSS2_floats-clear_adjoining-float-nested-forced-clearance_html | self-fail | 2.08% | 2.89% |
| css_CSS2_floats-clear_adjoining-float-new-fc_html | self-fail | 7.29% | 8.10% |
| css_CSS2_floats-clear_clear-001_xht | self-pass | 0.00% | 0.93% |
| css_CSS2_floats-clear_clear-002_xht | self-pass | 0.00% | 0.93% |
| css_CSS2_floats-clear_clear-003_xht | POLLUTED | 0.00% | 1.11% |
| css_CSS2_floats-clear_clear-004_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_floats-clear_clear-005_xht | self-fail | 1.92% | 2.81% |
| css_CSS2_floats-clear_clear-after-top-margin_html | self-fail | 1.88% | 2.51% |
| css_CSS2_floats-clear_clear-applies-to-000_xht | self-pass | 0.06% | 0.88% |
| css_CSS2_floats-clear_clear-applies-to-001_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_floats-clear_clear-applies-to-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_floats-clear_clear-applies-to-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_floats-clear_clear-applies-to-004_xht | self-fail | 2.85% | 3.38% |
| css_CSS2_floats-clear_clear-applies-to-005_xht | self-fail | 2.85% | 3.38% |
| css_CSS2_floats-clear_clear-applies-to-006_xht | self-fail | 2.85% | 3.38% |
| css_CSS2_floats-clear_clear-applies-to-007_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_floats-clear_clear-applies-to-008_xht | self-pass | 0.07% | 0.94% |
| css_CSS2_floats-clear_clear-applies-to-009_xht | POLLUTED | 0.00% | 1.53% |
| css_CSS2_floats-clear_clear-applies-to-012_xht | self-fail | 3.81% | 4.30% |
| css_CSS2_floats-clear_clear-applies-to-013_xht | POLLUTED | 0.00% | 1.53% |
| css_CSS2_floats-clear_clear-applies-to-014_xht | self-fail | 3.81% | 4.30% |
| css_CSS2_floats-clear_clear-applies-to-015_xht | self-fail | 3.84% | 4.64% |
| css_CSS2_floats-clear_clear-clearance-calculation-001_xht | self-pass | 0.00% | 0.53% |
